fold,held_patient,ligand,receptor,ligand_receptor_pair,Receiver,Sender,pair_importance
22,P29,LTB,LTBR,LTB → LTBR,7.187199885079875e-05,0.0019072542287368866,0.001979126227587685
22,P29,PVR,CD226,PVR → CD226,0.0,0.0,0.0
22,P29,PVR,CD96,PVR → CD96,0.001448850004390181,0.0,0.001448850004390181
22,P29,PVR,TIGIT,PVR → TIGIT,0.0009670529679530505,0.0,0.0009670529679530505
22,P29,SELPLG,SELL,SELPLG → SELL,1.2604509881003211e-05,0.001409662140642296,0.0014222666505232992
22,P29,TGFB1,TGFBR3,TGFB1 → TGFBR3,4.944495697592479e-05,4.473249096389976e-05,9.417744793982456e-05
22,P29,TNF,TNFRSF1A,TNF → TNFRSF1A,0.00012093167400736436,0.0004110660490099863,0.0005319977230173506
22,P29,TNF,TNFRSF1B,TNF → TNFRSF1B,0.0021976176578962702,0.0,0.0021976176578962702
22,P29,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A,2.078893945074479e-05,3.876684987911677e-05,5.955578932986156e-05
22,P29,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B,0.0,0.0003662493031924823,0.0003662493031924823
22,P29,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D,8.991639550606758e-06,0.0,8.991639550606758e-06
22,P29,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A,0.0,0.0,0.0
22,P29,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25,0.0,4.6335798639419716e-05,4.6335798639419716e-05
22,P29,TNFSF14,LTBR,TNFSF14 → LTBR,0.0008397070414825355,2.4190568007880125e-05,0.0008638976094904156
22,P29,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14,0.0015286381516888994,0.0,0.0015286381516888994
22,P29,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4,3.2694236980172054e-05,0.0,3.2694236980172054e-05
22,P29,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9,7.22558264046407e-05,8.420143868703813e-05,0.00015645726509167884
22,P29,VEGFA,NRP1,VEGFA → NRP1,0.0,0.0,0.0
22,P29,VEGFA,NRP2,VEGFA → NRP2,0.0,0.0,0.0
22,P29,VEGFB,NRP1,VEGFB → NRP1,3.120351738217521e-05,0.0,3.120351738217521e-05
23,P3,BTLA,TNFRSF14,BTLA → TNFRSF14,0.0026867116605504855,1.2793551914733736e-05,0.002699505212465219
23,P3,CCL2,CCR2,CCL2 → CCR2,0.000206630276566112,1.320930713182614e-05,0.00021983958369793812
23,P3,CCL3,CCR1,CCL3 → CCR1,5.446590627187863e-05,0.007335694754548,0.007390160660819879
23,P3,CCL3,CCR5,CCL3 → CCR5,0.005692988192635889,0.005077694817355826,0.010770683009991715
23,P3,CCL3L1,CCR1,CCL3L1 → CCR1,0.0004304042239295064,0.0002167893475285334,0.0006471935714580399
23,P3,CCL4,CCR5,CCL4 → CCR5,0.0032044635609706123,0.005882505694904895,0.009086969255875507
23,P3,CCL5,CCR1,CCL5 → CCR1,1.1881941440947042e-05,0.09251125685498286,0.0925231387964238
23,P3,CCL5,CCR4,CCL5 → CCR4,1.905028557096018e-05,0.012613998160371731,0.012633048445942692
23,P3,CCL5,CCR5,CCL5 → CCR5,0.0008542148766047616,0.024570161529455098,0.025424376406059858
23,P3,CD274,PDCD1,CD274 → PDCD1,0.0028740410554532283,7.0540276843555656e-06,0.002881095083137584
23,P3,CD40LG,CD40,CD40LG → CD40,2.6155972147445185e-05,3.3323162111865394e-05,5.947913425931058e-05
23,P3,CD86,CD28,CD86 → CD28,0.0017426047039784372,0.0003405137765440545,0.0020831184805224917
23,P3,CD86,CTLA4,CD86 → CTLA4,0.0035894906979076786,9.736260208009765e-06,0.0035992269581156884
23,P3,CSF1,CSF1R,CSF1 → CSF1R,0.0011244722107047987,0.00030283257152457783,0.0014273047822293767
23,P3,CXCL13,CXCR5,CXCL13 → CXCR5,6.271674749816623e-05,0.0003314871658677757,0.00039420391336594194
23,P3,CXCL16,CXCR6,CXCL16 → CXCR6,0.00027693712866541463,0.00016246434564768587,0.0004394014743131005
23,P3,CXCL2,DPP4,CXCL2 → DPP4,4.090874991027414e-05,2.9054793814989948e-05,6.99635437252641e-05
23,P3,FASLG,FAS,FASLG → FAS,0.0003781642162356289,4.678135025564743e-06,0.0003828423512611936
23,P3,HLA-B,KIR3DL2,HLA-B → KIR3DL2,4.876972880880621e-06,0.020938347344279046,0.020943224317159927
23,P3,HLA-C,KIR2DL3,HLA-C → KIR2DL3,7.395643184324985e-06,0.0086825172756281,0.008689912918812425
23,P3,HLA-E,KLRC1,HLA-E → KLRC1,5.933705885558025e-05,0.011600352196497049,0.011659689255352629
23,P3,HLA-E,KLRC2,HLA-E → KLRC2,6.996677310276058e-06,0.03154193114945111,0.03154892782676139
23,P3,HLA-E,KLRK1,HLA-E → KLRK1,0.0006801128803283532,0.01444609478333027,0.015126207663658624
23,P3,HLA-F,KIR3DL2,HLA-F → KIR3DL2,3.598500575266562e-06,0.00782541164167508,0.007829010142250346
23,P3,HLA-F,LILRB1,HLA-F → LILRB1,1.5309687497607826e-05,0.004629955148081395,0.004645264835579003
23,P3,HLA-F,LILRB2,HLA-F → LILRB2,0.00024205093963680305,0.04939560302759113,0.049637653967227933
23,P3,HLA-G,LILRB1,HLA-G → LILRB1,6.453593223479732e-05,0.005090182918729492,0.0051547188509642895
23,P3,HLA-G,LILRB2,HLA-G → LILRB2,0.0005123088286188404,0.027128916237621058,0.027641225066239897
23,P3,ICAM1,ITGAL,ICAM1 → ITGAL,0.005461041226047225,0.0002578263541402999,0.005718867580187525
23,P3,ICOSLG,ICOS,ICOSLG → ICOS,0.0005273617360667595,4.4799964764840715e-06,0.0005318417325432435
23,P3,LGALS9,HAVCR2,LGALS9 → HAVCR2,0.007874875625704436,0.00893713270724032,0.01681200833294476
23,P3,LGALS9,P4HB,LGALS9 → P4HB,0.018980729047860655,0.003079529449248013,0.022060258497108666
23,P3,LTA,TNFRSF14,LTA → TNFRSF14,0.00033698750432275675,2.314998320476745e-05,0.0003601374875275242
23,P3,LTA,TNFRSF1A,LTA → TNFRSF1A,9.865143191166767e-05,8.252210037260897e-05,0.00018117353228427663
23,P3,LTA,TNFRSF1B,LTA → TNFRSF1B,0.0030991718857401995,3.819887322639054e-05,0.00313737075896659
23,P3,LTB,LTBR,LTB → LTBR,8.099382809541804e-05,0.0010378898878632336,0.0011188837159586517
23,P3,PVR,CD226,PVR → CD226,4.70066268713367e-05,0.0,4.70066268713367e-05
23,P3,PVR,CD96,PVR → CD96,0.00837709248131606,1.926280113356618e-06,0.008379018761429418
23,P3,PVR,TIGIT,PVR → TIGIT,0.004333984702606966,0.0,0.004333984702606966
23,P3,SELPLG,SELL,SELPLG → SELL,0.0006562908803896432,0.0009109026814620188,0.001567193561851662
23,P3,TGFB1,TGFBR3,TGFB1 → TGFBR3,0.0011702986645862712,0.0001209594753998127,0.001291258139986084
23,P3,TNF,TNFRSF1A,TNF → TNFRSF1A,0.0014076384353445379,0.00044983807682537455,0.0018574765121699124
23,P3,TNF,TNFRSF1B,TNF → TNFRSF1B,0.003285786316138158,8.823702809996688e-05,0.003374023344238125
23,P3,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A,3.27827438164616e-05,6.413539004695384e-05,9.691813386341544e-05
23,P3,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B,1.4215035844647094e-05,0.0006382812129697582,0.0006524962488144053
23,P3,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D,3.1457022621623806e-05,4.5880625478364646e-05,7.733764809998845e-05
23,P3,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A,1.6734861565937388e-05,2.303247252015912e-05,3.976733408609651e-05
23,P3,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25,0.00017086663133951172,0.00015570054635730208,0.0003265671776968138
23,P3,TNFSF14,LTBR,TNFSF14 → LTBR,0.00033183478324441814,0.0001891758206512103,0.0005210106038956284
23,P3,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14,0.0015359286015556668,7.155572411178315e-05,0.00160748432566745
23,P3,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4,0.0009060486142764486,5.150673650688152e-06,0.0009111992879271368
23,P3,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9,0.0007850819326732748,0.0001731634918909915,0.0009582454245642664
23,P3,VEGFA,NRP1,VEGFA → NRP1,0.00043939876593794607,1.8272817624265602e-05,0.00045767158356221167
23,P3,VEGFA,NRP2,VEGFA → NRP2,6.485290077692242e-05,1.7026329200367388e-05,8.187922997728981e-05
23,P3,VEGFB,NRP1,VEGFB → NRP1,0.00023474004431978067,5.171808758419203e-06,0.00023991185307819986
24,P30,BTLA,TNFRSF14,BTLA → TNFRSF14,0.0029859558115336686,0.00012446853652495546,0.003110424348058624
24,P30,CCL2,CCR2,CCL2 → CCR2,0.0001944008310891944,1.28218115953944e-05,0.0002072226426845888
24,P30,CCL3,CCR1,CCL3 → CCR1,0.0002166859145934888,0.01296474121655751,0.013181427131150999
24,P30,CCL3,CCR5,CCL3 → CCR5,0.004210666269724331,0.004785375615922102,0.008996041885646433
24,P30,CCL3L1,CCR1,CCL3L1 → CCR1,0.0006433901858863881,0.00018220400917053523,0.0008255941950569233
24,P30,CCL4,CCR5,CCL4 → CCR5,0.004517450032932536,0.005605087110995477,0.010122537143928013
24,P30,CCL5,CCR1,CCL5 → CCR1,0.00016132534085903236,0.07707927630685835,0.07724060164771739
24,P30,CCL5,CCR4,CCL5 → CCR4,1.98429623224265e-05,0.014739608983057892,0.014759451945380317
24,P30,CCL5,CCR5,CCL5 → CCR5,0.0003322729008532031,0.02058626968713081,0.020918542587984014
24,P30,CD274,PDCD1,CD274 → PDCD1,0.002189893431728479,8.729184850454124e-06,0.002198622616578933
24,P30,CD40LG,CD40,CD40LG → CD40,9.152862950847053e-05,2.24817737102881e-05,0.00011401040321875864
24,P30,CD86,CD28,CD86 → CD28,0.001013605962374692,0.00035831576347673875,0.0013719217258514307
24,P30,CD86,CTLA4,CD86 → CTLA4,0.008917728166576964,0.0008752153072906434,0.009792943473867607
24,P30,CSF1,CSF1R,CSF1 → CSF1R,0.0018793240610497463,0.00023334773213549325,0.0021126717931852397
24,P30,CXCL13,CXCR5,CXCL13 → CXCR5,4.7482214625938004e-05,0.0002336621659161966,0.0002811443805421346
24,P30,CXCL16,CXCR6,CXCL16 → CXCR6,0.0009048461554871842,0.00010609593897622903,0.0010109420944634131
24,P30,CXCL2,DPP4,CXCL2 → DPP4,6.642745107458656e-06,1.5070943177464401e-05,2.1713688284923058e-05
24,P30,FASLG,FAS,FASLG → FAS,0.00025143224034796305,5.033173851561058e-05,0.0003017639788635736
24,P30,HLA-B,KIR3DL2,HLA-B → KIR3DL2,7.65242198214568e-06,0.011073837515517625,0.01108148993749977
24,P30,HLA-C,KIR2DL3,HLA-C → KIR2DL3,2.6809294060793075e-06,0.016516929442082624,0.0165196103714887
24,P30,HLA-E,KLRC1,HLA-E → KLRC1,3.767163325731106e-05,0.011270434126913925,0.011308105760171236
24,P30,HLA-E,KLRC2,HLA-E → KLRC2,4.129787030255212e-06,0.021934901986615355,0.02193903177364561
24,P30,HLA-E,KLRK1,HLA-E → KLRK1,0.00025572979343503816,0.006851295877464214,0.007107025670899251
24,P30,HLA-F,KIR3DL2,HLA-F → KIR3DL2,1.4286700647517115e-06,0.0029454448655722378,0.0029468735356369897
24,P30,HLA-F,LILRB1,HLA-F → LILRB1,1.023926234207003e-05,0.0051244390635772534,0.005134678325919324
24,P30,HLA-F,LILRB2,HLA-F → LILRB2,0.0005473900375436643,0.06209323053716768,0.06264062057471134
24,P30,HLA-G,LILRB1,HLA-G → LILRB1,5.499812100093558e-05,0.003471615696967274,0.0035266138179682097
24,P30,HLA-G,LILRB2,HLA-G → LILRB2,0.0013280104467882524,0.042696159947480314,0.044024170394268564
24,P30,ICAM1,ITGAL,ICAM1 → ITGAL,0.004318175515692186,0.0003612983428827017,0.004679473858574887
24,P30,ICOSLG,ICOS,ICOSLG → ICOS,0.0003439118183938084,1.4777650908930944e-05,0.00035868946930273934
24,P30,LGALS9,HAVCR2,LGALS9 → HAVCR2,0.010735873137320405,0.009162185876252928,0.019898059013573333
24,P30,LGALS9,P4HB,LGALS9 → P4HB,0.036399411278674965,0.006036872923553737,0.042436284202228704
24,P30,LTA,TNFRSF14,LTA → TNFRSF14,0.0014102694032074904,4.7378634966053504e-05,0.001457648038173544
24,P30,LTA,TNFRSF1A,LTA → TNFRSF1A,6.348847879267195e-05,1.2760034535205331e-05,7.624851332787728e-05
24,P30,LTA,TNFRSF1B,LTA → TNFRSF1B,0.0015109789508203093,0.00011000003878167075,0.00162097898960198
24,P30,LTB,LTBR,LTB → LTBR,0.00045116589551560477,0.0068351704175860905,0.007286336313101696
24,P30,PVR,CD226,PVR → CD226,1.301140945748957e-06,0.0,1.301140945748957e-06
24,P30,PVR,CD96,PVR → CD96,0.006947988136179167,1.3948870941438151e-05,0.006961937007120606
24,P30,PVR,TIGIT,PVR → TIGIT,0.007016332681667251,0.0,0.007016332681667251
24,P30,SELPLG,SELL,SELPLG → SELL,0.00044865288286266515,0.002726417604317504,0.0031750704871801694
24,P30,TGFB1,TGFBR3,TGFB1 → TGFBR3,5.1527155895538676e-05,1.8302228618820508e-05,6.982938451435918e-05
24,P30,TNF,TNFRSF1A,TNF → TNFRSF1A,0.0001980757909313533,0.001032382179419605,0.0012304579703509581
24,P30,TNF,TNFRSF1B,TNF → TNFRSF1B,0.006611887350633992,2.8567331075196954e-05,0.006640454681709189
24,P30,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A,7.804018265196178e-06,7.186208562730601e-05,7.966610389250219e-05
24,P30,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B,9.788331909989256e-06,4.251467778886223e-05,5.230300969885149e-05
24,P30,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D,2.8565645116947606e-06,0.00030622377553929896,0.0003090803400509937
24,P30,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A,4.058291435741743e-06,3.0867123154217834e-06,7.145003751163526e-06
24,P30,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25,0.00015317055462270526,2.9442522522279036e-05,0.0001826130771449843
24,P30,TNFSF14,LTBR,TNFSF14 → LTBR,0.0010542204784198457,6.857464933535645e-05,0.001122795127755202
24,P30,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14,0.001902989521805221,4.283823355263709e-06,0.0019072733451604847
24,P30,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4,0.0004085578995831156,2.31777378420798e-06,0.0004108756733673236
24,P30,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9,0.0002980429080284282,0.0001434326265251137,0.00044147553455354193
24,P30,VEGFA,NRP1,VEGFA → NRP1,0.0002273373773547507,5.474333424435842e-05,0.0002820807115991091
24,P30,VEGFA,NRP2,VEGFA → NRP2,4.708728934286114e-06,0.00023556156884375448,0.0002402702977780406
24,P30,VEGFB,NRP1,VEGFB → NRP1,0.0001302072232455864,8.96909624033752e-06,0.00013917631948592393
25,P31,BTLA,TNFRSF14,BTLA → TNFRSF14,0.0006126213815908474,3.94352957446934e-06,0.0006165649111653167
25,P31,CCL2,CCR2,CCL2 → CCR2,0.0001066541173772807,2.098073405588028e-06,0.00010875219078286873
25,P31,CCL3,CCR1,CCL3 → CCR1,6.728778173212435e-05,0.004476336034246331,0.004543623815978455
25,P31,CCL3,CCR5,CCL3 → CCR5,0.004758939812632583,0.004444108961369286,0.009203048774001868
25,P31,CCL3L1,CCR1,CCL3L1 → CCR1,0.00021743981548189207,0.0003270394299458721,0.0005444792454277641
25,P31,CCL4,CCR5,CCL4 → CCR5,0.0022619657905485354,0.00665002878863736,0.008911994579185895
25,P31,CCL5,CCR1,CCL5 → CCR1,0.00010623390525188383,0.06519248437137379,0.06529871827662567
25,P31,CCL5,CCR4,CCL5 → CCR4,3.993510881125131e-05,0.004472228553557531,0.004512163662368783
25,P31,CCL5,CCR5,CCL5 → CCR5,0.0008173435701106554,0.017821812016395072,0.018639155586505727
25,P31,CD274,PDCD1,CD274 → PDCD1,0.0031310698328585527,1.949465420104469e-05,0.0031505644870595973
25,P31,CD40LG,CD40,CD40LG → CD40,6.785215705124845e-06,1.2292056148494017e-05,1.907727185361886e-05
25,P31,CD86,CD28,CD86 → CD28,0.0016447092062746723,2.2401820383498206e-05,0.0016671110266581704
25,P31,CD86,CTLA4,CD86 → CTLA4,0.0021137354268393163,0.0003250341424847233,0.0024387695693240397
25,P31,CSF1,CSF1R,CSF1 → CSF1R,0.0007933070401225999,8.643983123651566e-05,0.0008797468713591155
25,P31,CXCL13,CXCR5,CXCL13 → CXCR5,7.171514679930007e-05,0.0001222980120781515,0.00019401315887745157
25,P31,CXCL16,CXCR6,CXCL16 → CXCR6,0.00025432480517191753,3.3716283423662713e-05,0.00028804108859558026
25,P31,CXCL2,DPP4,CXCL2 → DPP4,1.7040872402263677e-05,6.613544433889437e-06,2.3654416836153113e-05
25,P31,FASLG,FAS,FASLG → FAS,0.0012666868545749197,1.959229528598181e-05,0.0012862791498609014
25,P31,HLA-B,KIR3DL2,HLA-B → KIR3DL2,1.0883993027743521e-05,0.08659729485709447,0.08660817885012222
25,P31,HLA-C,KIR2DL3,HLA-C → KIR2DL3,0.00011127563379185833,0.031925657632439444,0.032036933266231304
25,P31,HLA-E,KLRC1,HLA-E → KLRC1,7.193340326615863e-05,0.01528502095958384,0.015356954362849997
25,P31,HLA-E,KLRC2,HLA-E → KLRC2,8.426210031810827e-05,0.02981416431966981,0.029898426419987918
25,P31,HLA-E,KLRK1,HLA-E → KLRK1,0.001826523031509334,0.02086787409782054,0.022694397129329875
25,P31,HLA-F,KIR3DL2,HLA-F → KIR3DL2,2.4678829498571024e-05,0.018263354434107395,0.018288033263605966
25,P31,HLA-F,LILRB1,HLA-F → LILRB1,7.185467108682044e-06,0.0058061858338696705,0.005813371300978353
25,P31,HLA-F,LILRB2,HLA-F → LILRB2,0.0006124412125419186,0.03461798489723415,0.03523042610977607
25,P31,HLA-G,LILRB1,HLA-G → LILRB1,2.3339722749870316e-05,0.002043754603167723,0.002067094325917593
25,P31,HLA-G,LILRB2,HLA-G → LILRB2,0.00025954643832345597,0.0225170950658267,0.022776641504150156
25,P31,ICAM1,ITGAL,ICAM1 → ITGAL,0.005531924054359688,0.00014172841535716138,0.00567365246971685
25,P31,ICOSLG,ICOS,ICOSLG → ICOS,0.0005406213497685717,0.0,0.0005406213497685717
25,P31,LGALS9,HAVCR2,LGALS9 → HAVCR2,0.007538446387500442,0.015853143693355966,0.02339159008085641
25,P31,LGALS9,P4HB,LGALS9 → P4HB,0.011736461874107464,0.0030438081920135603,0.014780270066121023
25,P31,LTA,TNFRSF14,LTA → TNFRSF14,0.0008392067208610439,3.7660238383748327e-06,0.0008429727446994188
25,P31,LTA,TNFRSF1A,LTA → TNFRSF1A,4.650808962566778e-05,6.6867350153073285e-06,5.319482464097511e-05
25,P31,LTA,TNFRSF1B,LTA → TNFRSF1B,0.0006661720189384451,5.533538635905876e-06,0.000671705557574351
25,P31,LTB,LTBR,LTB → LTBR,6.168481137335956e-05,0.0008138784191844239,0.0008755632305577835
25,P31,PVR,CD226,PVR → CD226,3.4536183769776356e-05,8.16329181912504e-06,4.2699475588901396e-05
25,P31,PVR,CD96,PVR → CD96,0.005603446242261917,7.583095860795525e-06,0.005611029338122712
25,P31,PVR,TIGIT,PVR → TIGIT,0.00878242100331698,0.0,0.00878242100331698
25,P31,SELPLG,SELL,SELPLG → SELL,0.0015137662619696228,0.001290471521558049,0.002804237783527672
25,P31,TGFB1,TGFBR3,TGFB1 → TGFBR3,4.645385590713556e-05,4.3962659553581574e-05,9.041651546071714e-05
25,P31,TNF,TNFRSF1A,TNF → TNFRSF1A,0.0002608038772145407,0.0004585759884028983,0.000719379865617439
25,P31,TNF,TNFRSF1B,TNF → TNFRSF1B,0.0025493965812849145,0.00012063678925549756,0.002670033370540412
25,P31,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A,7.534380602190809e-06,5.204381072718661e-06,1.273876167490947e-05
25,P31,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B,1.7958764353447604e-05,5.879316065693222e-05,7.675192501037983e-05
25,P31,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D,3.927627272258708e-07,8.291895358145786e-05,8.331171630868373e-05
25,P31,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A,1.2587255634057614e-06,9.759136117010883e-07,2.23463917510685e-06
25,P31,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25,0.0001664139580680271,3.444871748882343e-05,0.00020086267555685053
25,P31,TNFSF14,LTBR,TNFSF14 → LTBR,9.104664256072146e-05,4.4026370402765305e-06,9.5449279600998e-05
25,P31,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14,0.003108546027939057,9.92580479679678e-06,0.003118471832735854
25,P31,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4,0.002948859496163551,2.9794347270169886e-06,0.0029518389308905682
25,P31,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9,8.049032805140802e-05,0.0003764733156742118,0.0004569636437256198
25,P31,VEGFA,NRP1,VEGFA → NRP1,0.00031493969757195894,6.217799546354307e-05,0.000377117693035502
25,P31,VEGFA,NRP2,VEGFA → NRP2,7.681253171529027e-05,7.619426330180244e-05,0.0001530067950170927
25,P31,VEGFB,NRP1,VEGFB → NRP1,3.2105558701565066e-05,2.9864003296935154e-07,3.2404198734534414e-05
26,P33,BTLA,TNFRSF14,BTLA → TNFRSF14,0.00026449605769281593,2.8895118893665615e-07,0.0002647850088817526
26,P33,CCL2,CCR2,CCL2 → CCR2,0.0,2.11859006559826e-05,2.11859006559826e-05
26,P33,CCL3,CCR1,CCL3 → CCR1,4.287099319419797e-06,0.006617411584964407,0.006621698684283826
26,P33,CCL3,CCR5,CCL3 → CCR5,0.0015761171431229637,0.002756867654656294,0.004332984797779257
26,P33,CCL3L1,CCR1,CCL3L1 → CCR1,0.00038254607195374206,0.0003580053546669015,0.0007405514266206435
26,P33,CCL4,CCR5,CCL4 → CCR5,0.0012058667180673839,0.004909393210655463,0.006115259928722847
26,P33,CCL5,CCR1,CCL5 → CCR1,0.00015342157227401167,0.03934017289138475,0.039493594463658764
26,P33,CCL5,CCR4,CCL5 → CCR4,0.0,0.004202622046098723,0.004202622046098723
26,P33,CCL5,CCR5,CCL5 → CCR5,0.0005749565243063227,0.012049251984740937,0.012624208509047259
26,P33,CD274,PDCD1,CD274 → PDCD1,0.0012457441111926515,0.0,0.0012457441111926515
26,P33,CD40LG,CD40,CD40LG → CD40,2.2043757125825782e-05,0.0,2.2043757125825782e-05
26,P33,CD86,CD28,CD86 → CD28,0.00022933111126019538,8.566113299134162e-07,0.0002301877225901088
26,P33,CD86,CTLA4,CD86 → CTLA4,0.0006669711015025542,0.0002005645508019766,0.0008675356523045308
26,P33,CSF1,CSF1R,CSF1 → CSF1R,0.000824845842197935,8.078275817031844e-05,0.0009056286003682535
26,P33,CXCL13,CXCR5,CXCL13 → CXCR5,1.793517205278368e-05,0.00020710204452897995,0.00022503721658176363
26,P33,CXCL16,CXCR6,CXCL16 → CXCR6,0.0003196445975200142,0.0003746256390395665,0.0006942702365595807
26,P33,CXCL2,DPP4,CXCL2 → DPP4,0.0,0.0,0.0
26,P33,FASLG,FAS,FASLG → FAS,0.0,9.539738979928037e-07,9.539738979928037e-07
26,P33,HLA-B,KIR3DL2,HLA-B → KIR3DL2,2.3701248747043095e-07,0.013177535462756804,0.013177772475244275
26,P33,HLA-C,KIR2DL3,HLA-C → KIR2DL3,0.0,0.046534576309267314,0.046534576309267314
26,P33,HLA-E,KLRC1,HLA-E → KLRC1,8.35818975529853e-06,0.018356795225145835,0.018365153414901133
26,P33,HLA-E,KLRC2,HLA-E → KLRC2,1.1619769889679374e-06,0.017004111526555128,0.017005273503544097
26,P33,HLA-E,KLRK1,HLA-E → KLRK1,1.1565323486864513e-06,0.005348925375256718,0.0053500819076054045
26,P33,HLA-F,KIR3DL2,HLA-F → KIR3DL2,9.398297375677105e-07,0.0039908152034323525,0.00399175503316992
26,P33,HLA-F,LILRB1,HLA-F → LILRB1,0.0,0.0037826709318745455,0.0037826709318745455
26,P33,HLA-F,LILRB2,HLA-F → LILRB2,0.00014098257094332457,0.02822106372549354,0.028362046296436867
26,P33,HLA-G,LILRB1,HLA-G → LILRB1,2.7311542689538132e-06,0.0026968719765494797,0.0026996031308184334
26,P33,HLA-G,LILRB2,HLA-G → LILRB2,0.00017231650017713188,0.018895261795712034,0.019067578295889166
26,P33,ICAM1,ITGAL,ICAM1 → ITGAL,0.0028750576947318947,7.420702550302776e-06,0.0028824783972821975
26,P33,ICOSLG,ICOS,ICOSLG → ICOS,5.4113451159215816e-05,0.0,5.4113451159215816e-05
26,P33,LGALS9,HAVCR2,LGALS9 → HAVCR2,0.0048117798218555,0.005286851763665993,0.010098631585521493
26,P33,LGALS9,P4HB,LGALS9 → P4HB,0.010186434537302067,0.0018784971573211722,0.012064931694623238
26,P33,LTA,TNFRSF14,LTA → TNFRSF14,2.9758294652509174e-05,1.6170955585158726e-06,3.137539021102505e-05
26,P33,LTA,TNFRSF1A,LTA → TNFRSF1A,1.2168342567441671e-05,0.0,1.2168342567441671e-05
26,P33,LTA,TNFRSF1B,LTA → TNFRSF1B,0.0010568388824029886,2.137508056925544e-06,0.001058976390459914
26,P33,LTB,LTBR,LTB → LTBR,0.00036668184502721313,0.001209147885267336,0.0015758297302945492
26,P33,PVR,CD226,PVR → CD226,0.0,0.0,0.0
26,P33,PVR,CD96,PVR → CD96,0.0017158117142688657,0.0,0.0017158117142688657
26,P33,PVR,TIGIT,PVR → TIGIT,0.0010919879604133452,0.0,0.0010919879604133452
26,P33,SELPLG,SELL,SELPLG → SELL,0.00010277202749653578,0.002232048047923302,0.002334820075419838
26,P33,TGFB1,TGFBR3,TGFB1 → TGFBR3,2.9989147862413204e-06,8.268107368533117e-07,3.825725523094632e-06
26,P33,TNF,TNFRSF1A,TNF → TNFRSF1A,0.0003483922164987857,3.616888736873027e-05,0.00038456110386751594
26,P33,TNF,TNFRSF1B,TNF → TNFRSF1B,0.0022083348714010626,1.6326129305495503e-05,0.0022246610007065582
26,P33,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A,0.0,1.7074256197060602e-05,1.7074256197060602e-05
26,P33,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B,0.0,5.470411531377292e-05,5.470411531377292e-05
26,P33,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D,0.0,0.0,0.0
26,P33,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A,0.0,1.6006811851363679e-06,1.6006811851363679e-06
26,P33,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25,5.223571811556351e-06,2.4904100543140287e-06,7.71398186587038e-06
26,P33,TNFSF14,LTBR,TNFSF14 → LTBR,0.00023749989269972584,0.0,0.00023749989269972584
26,P33,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14,0.0007398777768493018,1.86343591074271e-06,0.0007417412127600445
26,P33,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4,0.0,0.0,0.0
26,P33,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9,4.657653335964141e-05,4.3160962382649665e-06,5.0892629597906375e-05
26,P33,VEGFA,NRP1,VEGFA → NRP1,0.00019625843058225428,0.0,0.00019625843058225428
26,P33,VEGFA,NRP2,VEGFA → NRP2,0.0,0.0,0.0
