fold,held_patient,feature,importance,method,role,ligand,receptor,ligand_receptor_pair
15,P22,CCC_Receiver_TGFB1_to_TGFBR3,0.000165583934548586,shap_tree,Receiver,TGFB1,TGFBR3,TGFB1 → TGFBR3
15,P22,CCC_Sender_BTLA_to_TNFRSF14,2.4002838339336233e-05,shap_tree,Sender,BTLA,TNFRSF14,BTLA → TNFRSF14
15,P22,CCC_Receiver_BTLA_to_TNFRSF14,0.0008757963663682543,shap_tree,Receiver,BTLA,TNFRSF14,BTLA → TNFRSF14
15,P22,CCC_Sender_FASLG_to_FAS,4.4313387015915466e-06,shap_tree,Sender,FASLG,FAS,FASLG → FAS
15,P22,CCC_Receiver_FASLG_to_FAS,0.00044499038393975546,shap_tree,Receiver,FASLG,FAS,FASLG → FAS
15,P22,CCC_Sender_LTA_to_TNFRSF14,1.2118518066251504e-05,shap_tree,Sender,LTA,TNFRSF14,LTA → TNFRSF14
15,P22,CCC_Receiver_LTA_to_TNFRSF14,0.00045973251877928973,shap_tree,Receiver,LTA,TNFRSF14,LTA → TNFRSF14
15,P22,CCC_Sender_LTA_to_TNFRSF1A,1.1024811122144668e-05,shap_tree,Sender,LTA,TNFRSF1A,LTA → TNFRSF1A
15,P22,CCC_Receiver_LTA_to_TNFRSF1A,2.8510058305221558e-05,shap_tree,Receiver,LTA,TNFRSF1A,LTA → TNFRSF1A
15,P22,CCC_Sender_LTA_to_TNFRSF1B,1.0309388353299752e-05,shap_tree,Sender,LTA,TNFRSF1B,LTA → TNFRSF1B
15,P22,CCC_Receiver_LTA_to_TNFRSF1B,0.0023591664791418696,shap_tree,Receiver,LTA,TNFRSF1B,LTA → TNFRSF1B
15,P22,CCC_Sender_TNF_to_TNFRSF1A,0.001573360760247741,shap_tree,Sender,TNF,TNFRSF1A,TNF → TNFRSF1A
15,P22,CCC_Receiver_TNF_to_TNFRSF1A,0.0008191948425009334,shap_tree,Receiver,TNF,TNFRSF1A,TNF → TNFRSF1A
15,P22,CCC_Sender_TNF_to_TNFRSF1B,9.19614322310392e-05,shap_tree,Sender,TNF,TNFRSF1B,TNF → TNFRSF1B
15,P22,CCC_Receiver_TNF_to_TNFRSF1B,0.003953403133080877,shap_tree,Receiver,TNF,TNFRSF1B,TNF → TNFRSF1B
15,P22,CCC_Sender_TNFSF10_to_TNFRSF10A,0.00012143388981438246,shap_tree,Sender,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A
15,P22,CCC_Receiver_TNFSF10_to_TNFRSF10A,5.4543517057739516e-05,shap_tree,Receiver,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A
15,P22,CCC_Sender_TNFSF10_to_TNFRSF10B,2.4268925567276768e-05,shap_tree,Sender,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B
15,P22,CCC_Receiver_TNFSF10_to_TNFRSF10B,2.327895081830045e-05,shap_tree,Receiver,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B
15,P22,CCC_Sender_TNFSF10_to_TNFRSF10D,9.527197438442214e-05,shap_tree,Sender,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D
15,P22,CCC_Receiver_TNFSF10_to_TNFRSF10D,0.0,shap_tree,Receiver,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D
15,P22,CCC_Sender_TNFSF12_to_TNFRSF12A,5.559434113647073e-06,shap_tree,Sender,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A
15,P22,CCC_Receiver_TNFSF12_to_TNFRSF12A,3.1369633557518797e-06,shap_tree,Receiver,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A
15,P22,CCC_Sender_TNFSF12_to_TNFRSF25,2.77886421714858e-05,shap_tree,Sender,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25
15,P22,CCC_Receiver_TNFSF12_to_TNFRSF25,0.0004273854522646552,shap_tree,Receiver,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25
15,P22,CCC_Sender_TNFSF14_to_LTBR,1.548474839781085e-05,shap_tree,Sender,TNFSF14,LTBR,TNFSF14 → LTBR
15,P22,CCC_Receiver_TNFSF14_to_LTBR,0.0005636212995583371,shap_tree,Receiver,TNFSF14,LTBR,TNFSF14 → LTBR
15,P22,CCC_Sender_TNFSF14_to_TNFRSF14,6.643449085270483e-05,shap_tree,Sender,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14
15,P22,CCC_Receiver_TNFSF14_to_TNFRSF14,0.005594403589551903,shap_tree,Receiver,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14
15,P22,CCC_Sender_TNFSF4_to_TNFRSF4,7.350710199924158e-06,shap_tree,Sender,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4
15,P22,CCC_Receiver_TNFSF4_to_TNFRSF4,0.0003319564101615028,shap_tree,Receiver,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4
15,P22,CCC_Sender_TNFSF9_to_TNFRSF9,6.47713933238444e-05,shap_tree,Sender,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9
15,P22,CCC_Receiver_TNFSF9_to_TNFRSF9,4.3925144225540714e-05,shap_tree,Receiver,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9
15,P22,CCC_Sender_VEGFA_to_NRP1,2.5167991094204618e-05,shap_tree,Sender,VEGFA,NRP1,VEGFA → NRP1
15,P22,CCC_Receiver_VEGFA_to_NRP1,0.0003401555399777036,shap_tree,Receiver,VEGFA,NRP1,VEGFA → NRP1
15,P22,CCC_Sender_VEGFA_to_NRP2,1.4039963919620018e-05,shap_tree,Sender,VEGFA,NRP2,VEGFA → NRP2
15,P22,CCC_Receiver_VEGFA_to_NRP2,3.736497493531934e-06,shap_tree,Receiver,VEGFA,NRP2,VEGFA → NRP2
15,P22,CCC_Sender_VEGFB_to_NRP1,3.3145858011318913e-07,shap_tree,Sender,VEGFB,NRP1,VEGFB → NRP1
15,P22,CCC_Receiver_VEGFB_to_NRP1,5.315207629255386e-05,shap_tree,Receiver,VEGFB,NRP1,VEGFB → NRP1
15,P22,CCC_Sender_CD274_to_PDCD1,2.3621819653518436e-06,shap_tree,Sender,CD274,PDCD1,CD274 → PDCD1
15,P22,CCC_Receiver_CD274_to_PDCD1,0.0025471613657434278,shap_tree,Receiver,CD274,PDCD1,CD274 → PDCD1
15,P22,CCC_Sender_CD86_to_CTLA4,0.0001501510191681074,shap_tree,Sender,CD86,CTLA4,CD86 → CTLA4
15,P22,CCC_Receiver_CD86_to_CTLA4,0.0016368711984897349,shap_tree,Receiver,CD86,CTLA4,CD86 → CTLA4
15,P22,CCC_Sender_CD86_to_CD28,3.4735641286481266e-05,shap_tree,Sender,CD86,CD28,CD86 → CD28
15,P22,CCC_Receiver_CD86_to_CD28,0.00020012509992579626,shap_tree,Receiver,CD86,CD28,CD86 → CD28
15,P22,CCC_Sender_ICOSLG_to_ICOS,3.65052361487179e-06,shap_tree,Sender,ICOSLG,ICOS,ICOSLG → ICOS
15,P22,CCC_Receiver_ICOSLG_to_ICOS,0.00024166182720966595,shap_tree,Receiver,ICOSLG,ICOS,ICOSLG → ICOS
15,P22,CCC_Sender_CD40LG_to_CD40,1.3385671339782166e-05,shap_tree,Sender,CD40LG,CD40,CD40LG → CD40
15,P22,CCC_Receiver_CD40LG_to_CD40,7.774023439240644e-05,shap_tree,Receiver,CD40LG,CD40,CD40LG → CD40
16,P23,CCC_Sender_ICAM1_to_ITGAL,0.0004489777033893889,shap_tree,Sender,ICAM1,ITGAL,ICAM1 → ITGAL
16,P23,CCC_Receiver_ICAM1_to_ITGAL,0.006885041533989861,shap_tree,Receiver,ICAM1,ITGAL,ICAM1 → ITGAL
16,P23,CCC_Sender_CCL2_to_CCR2,2.634175411338499e-05,shap_tree,Sender,CCL2,CCR2,CCL2 → CCR2
16,P23,CCC_Receiver_CCL2_to_CCR2,6.0206784672271175e-05,shap_tree,Receiver,CCL2,CCR2,CCL2 → CCR2
16,P23,CCC_Sender_CCL3_to_CCR1,0.010546188173126657,shap_tree,Sender,CCL3,CCR1,CCL3 → CCR1
16,P23,CCC_Receiver_CCL3_to_CCR1,0.00022032242057579818,shap_tree,Receiver,CCL3,CCR1,CCL3 → CCR1
16,P23,CCC_Sender_CCL3_to_CCR5,0.009864679264829791,shap_tree,Sender,CCL3,CCR5,CCL3 → CCR5
16,P23,CCC_Receiver_CCL3_to_CCR5,0.007377914915245289,shap_tree,Receiver,CCL3,CCR5,CCL3 → CCR5
16,P23,CCC_Sender_CCL3L1_to_CCR1,0.0002885716897934245,shap_tree,Sender,CCL3L1,CCR1,CCL3L1 → CCR1
16,P23,CCC_Receiver_CCL3L1_to_CCR1,0.00039743532282454126,shap_tree,Receiver,CCL3L1,CCR1,CCL3L1 → CCR1
16,P23,CCC_Sender_CCL4_to_CCR5,0.007073913047878953,shap_tree,Sender,CCL4,CCR5,CCL4 → CCR5
16,P23,CCC_Receiver_CCL4_to_CCR5,0.0022808223057859656,shap_tree,Receiver,CCL4,CCR5,CCL4 → CCR5
16,P23,CCC_Sender_CCL5_to_CCR1,0.10822301375489725,shap_tree,Sender,CCL5,CCR1,CCL5 → CCR1
16,P23,CCC_Receiver_CCL5_to_CCR1,0.0001411451042560415,shap_tree,Receiver,CCL5,CCR1,CCL5 → CCR1
16,P23,CCC_Sender_CCL5_to_CCR4,0.010184568363311459,shap_tree,Sender,CCL5,CCR4,CCL5 → CCR4
16,P23,CCC_Receiver_CCL5_to_CCR4,9.090979439508309e-06,shap_tree,Receiver,CCL5,CCR4,CCL5 → CCR4
16,P23,CCC_Sender_CCL5_to_CCR5,0.029154798094837286,shap_tree,Sender,CCL5,CCR5,CCL5 → CCR5
16,P23,CCC_Receiver_CCL5_to_CCR5,0.0009204365342395138,shap_tree,Receiver,CCL5,CCR5,CCL5 → CCR5
16,P23,CCC_Sender_CXCL13_to_CXCR5,0.00023276445890148354,shap_tree,Sender,CXCL13,CXCR5,CXCL13 → CXCR5
16,P23,CCC_Receiver_CXCL13_to_CXCR5,0.00012048660636415169,shap_tree,Receiver,CXCL13,CXCR5,CXCL13 → CXCR5
16,P23,CCC_Sender_CXCL16_to_CXCR6,0.00011571469908168467,shap_tree,Sender,CXCL16,CXCR6,CXCL16 → CXCR6
16,P23,CCC_Receiver_CXCL16_to_CXCR6,0.0004445324790932755,shap_tree,Receiver,CXCL16,CXCR6,CXCL16 → CXCR6
16,P23,CCC_Sender_CXCL2_to_DPP4,9.93397338402072e-05,shap_tree,Sender,CXCL2,DPP4,CXCL2 → DPP4
16,P23,CCC_Receiver_CXCL2_to_DPP4,3.4965031170718995e-05,shap_tree,Receiver,CXCL2,DPP4,CXCL2 → DPP4
16,P23,CCC_Sender_CSF1_to_CSF1R,0.00037563917762075994,shap_tree,Sender,CSF1,CSF1R,CSF1 → CSF1R
16,P23,CCC_Receiver_CSF1_to_CSF1R,0.001032741751459642,shap_tree,Receiver,CSF1,CSF1R,CSF1 → CSF1R
16,P23,CCC_Sender_LGALS9_to_HAVCR2,0.011706047932412233,shap_tree,Sender,LGALS9,HAVCR2,LGALS9 → HAVCR2
16,P23,CCC_Receiver_LGALS9_to_HAVCR2,0.009614046158288581,shap_tree,Receiver,LGALS9,HAVCR2,LGALS9 → HAVCR2
16,P23,CCC_Sender_LGALS9_to_P4HB,0.0047986338775903355,shap_tree,Sender,LGALS9,P4HB,LGALS9 → P4HB
16,P23,CCC_Receiver_LGALS9_to_P4HB,0.04141243429746248,shap_tree,Receiver,LGALS9,P4HB,LGALS9 → P4HB
16,P23,CCC_Sender_HLA-B_to_KIR3DL2,0.017081499357003347,shap_tree,Sender,HLA-B,KIR3DL2,HLA-B → KIR3DL2
16,P23,CCC_Receiver_HLA-B_to_KIR3DL2,1.3453489991411928e-05,shap_tree,Receiver,HLA-B,KIR3DL2,HLA-B → KIR3DL2
16,P23,CCC_Sender_HLA-C_to_KIR2DL3,0.019067244698586703,shap_tree,Sender,HLA-C,KIR2DL3,HLA-C → KIR2DL3
16,P23,CCC_Receiver_HLA-C_to_KIR2DL3,7.038438035018583e-06,shap_tree,Receiver,HLA-C,KIR2DL3,HLA-C → KIR2DL3
16,P23,CCC_Sender_HLA-E_to_KLRC1,0.011579548975500929,shap_tree,Sender,HLA-E,KLRC1,HLA-E → KLRC1
16,P23,CCC_Receiver_HLA-E_to_KLRC1,9.39725014685664e-05,shap_tree,Receiver,HLA-E,KLRC1,HLA-E → KLRC1
16,P23,CCC_Sender_HLA-E_to_KLRC2,0.01883599093309841,shap_tree,Sender,HLA-E,KLRC2,HLA-E → KLRC2
16,P23,CCC_Receiver_HLA-E_to_KLRC2,4.788073768564407e-05,shap_tree,Receiver,HLA-E,KLRC2,HLA-E → KLRC2
16,P23,CCC_Sender_HLA-E_to_KLRK1,0.018046644164917604,shap_tree,Sender,HLA-E,KLRK1,HLA-E → KLRK1
16,P23,CCC_Receiver_HLA-E_to_KLRK1,0.0004016342775646209,shap_tree,Receiver,HLA-E,KLRK1,HLA-E → KLRK1
16,P23,CCC_Sender_HLA-F_to_KIR3DL2,0.0043991490904736604,shap_tree,Sender,HLA-F,KIR3DL2,HLA-F → KIR3DL2
16,P23,CCC_Receiver_HLA-F_to_KIR3DL2,4.066700126882337e-05,shap_tree,Receiver,HLA-F,KIR3DL2,HLA-F → KIR3DL2
16,P23,CCC_Sender_HLA-F_to_LILRB1,0.005159555394912683,shap_tree,Sender,HLA-F,LILRB1,HLA-F → LILRB1
16,P23,CCC_Receiver_HLA-F_to_LILRB1,6.611326023776995e-05,shap_tree,Receiver,HLA-F,LILRB1,HLA-F → LILRB1
16,P23,CCC_Sender_HLA-F_to_LILRB2,0.0482117070140546,shap_tree,Sender,HLA-F,LILRB2,HLA-F → LILRB2
16,P23,CCC_Receiver_HLA-F_to_LILRB2,0.0005131145344304621,shap_tree,Receiver,HLA-F,LILRB2,HLA-F → LILRB2
16,P23,CCC_Sender_HLA-G_to_LILRB1,0.0032791485549504376,shap_tree,Sender,HLA-G,LILRB1,HLA-G → LILRB1
16,P23,CCC_Receiver_HLA-G_to_LILRB1,0.00022168318895746266,shap_tree,Receiver,HLA-G,LILRB1,HLA-G → LILRB1
16,P23,CCC_Sender_HLA-G_to_LILRB2,0.020753245434640792,shap_tree,Sender,HLA-G,LILRB2,HLA-G → LILRB2
16,P23,CCC_Receiver_HLA-G_to_LILRB2,0.0010656642407839657,shap_tree,Receiver,HLA-G,LILRB2,HLA-G → LILRB2
16,P23,CCC_Sender_LTB_to_LTBR,0.000793145032177734,shap_tree,Sender,LTB,LTBR,LTB → LTBR
16,P23,CCC_Receiver_LTB_to_LTBR,0.00012795793791060752,shap_tree,Receiver,LTB,LTBR,LTB → LTBR
16,P23,CCC_Sender_PVR_to_CD226,0.0,shap_tree,Sender,PVR,CD226,PVR → CD226
16,P23,CCC_Receiver_PVR_to_CD226,1.3213576384934143e-05,shap_tree,Receiver,PVR,CD226,PVR → CD226
16,P23,CCC_Sender_PVR_to_CD96,0.0,shap_tree,Sender,PVR,CD96,PVR → CD96
16,P23,CCC_Receiver_PVR_to_CD96,0.004156901535380226,shap_tree,Receiver,PVR,CD96,PVR → CD96
16,P23,CCC_Sender_PVR_to_TIGIT,0.0,shap_tree,Sender,PVR,TIGIT,PVR → TIGIT
16,P23,CCC_Receiver_PVR_to_TIGIT,0.003166946924058159,shap_tree,Receiver,PVR,TIGIT,PVR → TIGIT
16,P23,CCC_Sender_SELPLG_to_SELL,0.0017620925288190322,shap_tree,Sender,SELPLG,SELL,SELPLG → SELL
16,P23,CCC_Receiver_SELPLG_to_SELL,0.0011161866200821474,shap_tree,Receiver,SELPLG,SELL,SELPLG → SELL
16,P23,CCC_Sender_TGFB1_to_TGFBR3,4.414847372502505e-05,shap_tree,Sender,TGFB1,TGFBR3,TGFB1 → TGFBR3
16,P23,CCC_Receiver_TGFB1_to_TGFBR3,5.017718882622814e-05,shap_tree,Receiver,TGFB1,TGFBR3,TGFB1 → TGFBR3
16,P23,CCC_Sender_BTLA_to_TNFRSF14,2.2660930275181818e-05,shap_tree,Sender,BTLA,TNFRSF14,BTLA → TNFRSF14
16,P23,CCC_Receiver_BTLA_to_TNFRSF14,0.004667858968943798,shap_tree,Receiver,BTLA,TNFRSF14,BTLA → TNFRSF14
16,P23,CCC_Sender_FASLG_to_FAS,6.226932936321081e-05,shap_tree,Sender,FASLG,FAS,FASLG → FAS
16,P23,CCC_Receiver_FASLG_to_FAS,0.00010180406029538181,shap_tree,Receiver,FASLG,FAS,FASLG → FAS
16,P23,CCC_Sender_LTA_to_TNFRSF14,6.467264571542828e-05,shap_tree,Sender,LTA,TNFRSF14,LTA → TNFRSF14
16,P23,CCC_Receiver_LTA_to_TNFRSF14,0.0012329372662856612,shap_tree,Receiver,LTA,TNFRSF14,LTA → TNFRSF14
16,P23,CCC_Sender_LTA_to_TNFRSF1A,6.967494137593494e-05,shap_tree,Sender,LTA,TNFRSF1A,LTA → TNFRSF1A
16,P23,CCC_Receiver_LTA_to_TNFRSF1A,0.00027503353468097245,shap_tree,Receiver,LTA,TNFRSF1A,LTA → TNFRSF1A
16,P23,CCC_Sender_LTA_to_TNFRSF1B,2.7790314460467356e-05,shap_tree,Sender,LTA,TNFRSF1B,LTA → TNFRSF1B
16,P23,CCC_Receiver_LTA_to_TNFRSF1B,0.0025445498996150037,shap_tree,Receiver,LTA,TNFRSF1B,LTA → TNFRSF1B
16,P23,CCC_Sender_TNF_to_TNFRSF1A,0.001080572843423607,shap_tree,Sender,TNF,TNFRSF1A,TNF → TNFRSF1A
16,P23,CCC_Receiver_TNF_to_TNFRSF1A,0.00033714571871891404,shap_tree,Receiver,TNF,TNFRSF1A,TNF → TNFRSF1A
16,P23,CCC_Sender_TNF_to_TNFRSF1B,0.0002379458874840355,shap_tree,Sender,TNF,TNFRSF1B,TNF → TNFRSF1B
16,P23,CCC_Receiver_TNF_to_TNFRSF1B,0.0017815786620417966,shap_tree,Receiver,TNF,TNFRSF1B,TNF → TNFRSF1B
16,P23,CCC_Sender_TNFSF10_to_TNFRSF10A,0.00029764357870348427,shap_tree,Sender,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A
16,P23,CCC_Receiver_TNFSF10_to_TNFRSF10A,9.214292155730708e-05,shap_tree,Receiver,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A
16,P23,CCC_Sender_TNFSF10_to_TNFRSF10B,0.00019470501087161748,shap_tree,Sender,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B
16,P23,CCC_Receiver_TNFSF10_to_TNFRSF10B,6.20061436092808e-05,shap_tree,Receiver,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B
16,P23,CCC_Sender_TNFSF10_to_TNFRSF10D,0.0002446036402626761,shap_tree,Sender,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D
16,P23,CCC_Receiver_TNFSF10_to_TNFRSF10D,0.0,shap_tree,Receiver,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D
16,P23,CCC_Sender_TNFSF12_to_TNFRSF12A,5.775097543586943e-05,shap_tree,Sender,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A
16,P23,CCC_Receiver_TNFSF12_to_TNFRSF12A,1.8252580694412386e-05,shap_tree,Receiver,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A
16,P23,CCC_Sender_TNFSF12_to_TNFRSF25,0.00021358121122304872,shap_tree,Sender,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25
16,P23,CCC_Receiver_TNFSF12_to_TNFRSF25,0.00025790666656565404,shap_tree,Receiver,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25
16,P23,CCC_Sender_TNFSF14_to_LTBR,9.64803241790623e-05,shap_tree,Sender,TNFSF14,LTBR,TNFSF14 → LTBR
16,P23,CCC_Receiver_TNFSF14_to_LTBR,0.0005858444285615852,shap_tree,Receiver,TNFSF14,LTBR,TNFSF14 → LTBR
16,P23,CCC_Sender_TNFSF14_to_TNFRSF14,7.164579397245998e-06,shap_tree,Sender,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14
16,P23,CCC_Receiver_TNFSF14_to_TNFRSF14,0.0020009959243416017,shap_tree,Receiver,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14
16,P23,CCC_Sender_TNFSF4_to_TNFRSF4,5.621504064799868e-06,shap_tree,Sender,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4
16,P23,CCC_Receiver_TNFSF4_to_TNFRSF4,0.0003727634539243641,shap_tree,Receiver,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4
16,P23,CCC_Sender_TNFSF9_to_TNFRSF9,0.00016956189479132218,shap_tree,Sender,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9
16,P23,CCC_Receiver_TNFSF9_to_TNFRSF9,0.0001894453474341641,shap_tree,Receiver,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9
16,P23,CCC_Sender_VEGFA_to_NRP1,0.00020138328259772313,shap_tree,Sender,VEGFA,NRP1,VEGFA → NRP1
16,P23,CCC_Receiver_VEGFA_to_NRP1,0.0003062290252417564,shap_tree,Receiver,VEGFA,NRP1,VEGFA → NRP1
16,P23,CCC_Sender_VEGFA_to_NRP2,5.030834010202528e-05,shap_tree,Sender,VEGFA,NRP2,VEGFA → NRP2
16,P23,CCC_Receiver_VEGFA_to_NRP2,8.2734768460709e-06,shap_tree,Receiver,VEGFA,NRP2,VEGFA → NRP2
16,P23,CCC_Sender_VEGFB_to_NRP1,7.984673899039228e-06,shap_tree,Sender,VEGFB,NRP1,VEGFB → NRP1
16,P23,CCC_Receiver_VEGFB_to_NRP1,0.00019093995164215315,shap_tree,Receiver,VEGFB,NRP1,VEGFB → NRP1
16,P23,CCC_Sender_CD274_to_PDCD1,1.348390659035035e-05,shap_tree,Sender,CD274,PDCD1,CD274 → PDCD1
16,P23,CCC_Receiver_CD274_to_PDCD1,0.005213627454507247,shap_tree,Receiver,CD274,PDCD1,CD274 → PDCD1
16,P23,CCC_Sender_CD86_to_CTLA4,0.0005393003927560176,shap_tree,Sender,CD86,CTLA4,CD86 → CTLA4
16,P23,CCC_Receiver_CD86_to_CTLA4,0.004522007759176061,shap_tree,Receiver,CD86,CTLA4,CD86 → CTLA4
16,P23,CCC_Sender_CD86_to_CD28,9.205772571444546e-05,shap_tree,Sender,CD86,CD28,CD86 → CD28
16,P23,CCC_Receiver_CD86_to_CD28,0.0029435649240280946,shap_tree,Receiver,CD86,CD28,CD86 → CD28
16,P23,CCC_Sender_ICOSLG_to_ICOS,1.2962841706298043e-06,shap_tree,Sender,ICOSLG,ICOS,ICOSLG → ICOS
16,P23,CCC_Receiver_ICOSLG_to_ICOS,0.0003387222383700069,shap_tree,Receiver,ICOSLG,ICOS,ICOSLG → ICOS
16,P23,CCC_Sender_CD40LG_to_CD40,1.9538582964780817e-05,shap_tree,Sender,CD40LG,CD40,CD40LG → CD40
16,P23,CCC_Receiver_CD40LG_to_CD40,1.252281525782152e-05,shap_tree,Receiver,CD40LG,CD40,CD40LG → CD40
17,P24,CCC_Sender_ICAM1_to_ITGAL,0.0001320816424391645,shap_tree,Sender,ICAM1,ITGAL,ICAM1 → ITGAL
17,P24,CCC_Receiver_ICAM1_to_ITGAL,0.002993817958988792,shap_tree,Receiver,ICAM1,ITGAL,ICAM1 → ITGAL
17,P24,CCC_Sender_CCL2_to_CCR2,3.331075239236684e-05,shap_tree,Sender,CCL2,CCR2,CCL2 → CCR2
17,P24,CCC_Receiver_CCL2_to_CCR2,5.957178195768717e-06,shap_tree,Receiver,CCL2,CCR2,CCL2 → CCR2
17,P24,CCC_Sender_CCL3_to_CCR1,0.006547228009929107,shap_tree,Sender,CCL3,CCR1,CCL3 → CCR1
17,P24,CCC_Receiver_CCL3_to_CCR1,8.451464045727201e-05,shap_tree,Receiver,CCL3,CCR1,CCL3 → CCR1
17,P24,CCC_Sender_CCL3_to_CCR5,0.003848789088845071,shap_tree,Sender,CCL3,CCR5,CCL3 → CCR5
17,P24,CCC_Receiver_CCL3_to_CCR5,0.002349256870180954,shap_tree,Receiver,CCL3,CCR5,CCL3 → CCR5
17,P24,CCC_Sender_CCL3L1_to_CCR1,9.655305037361229e-05,shap_tree,Sender,CCL3L1,CCR1,CCL3L1 → CCR1
17,P24,CCC_Receiver_CCL3L1_to_CCR1,0.00043291852804921743,shap_tree,Receiver,CCL3L1,CCR1,CCL3L1 → CCR1
17,P24,CCC_Sender_CCL4_to_CCR5,0.006227332864765262,shap_tree,Sender,CCL4,CCR5,CCL4 → CCR5
17,P24,CCC_Receiver_CCL4_to_CCR5,0.0027469193798502433,shap_tree,Receiver,CCL4,CCR5,CCL4 → CCR5
17,P24,CCC_Sender_CCL5_to_CCR1,0.05315744040464974,shap_tree,Sender,CCL5,CCR1,CCL5 → CCR1
17,P24,CCC_Receiver_CCL5_to_CCR1,6.833545731693516e-06,shap_tree,Receiver,CCL5,CCR1,CCL5 → CCR1
17,P24,CCC_Sender_CCL5_to_CCR4,0.009518189917148666,shap_tree,Sender,CCL5,CCR4,CCL5 → CCR4
17,P24,CCC_Receiver_CCL5_to_CCR4,1.0574032522364179e-06,shap_tree,Receiver,CCL5,CCR4,CCL5 → CCR4
17,P24,CCC_Sender_CCL5_to_CCR5,0.01791831145110191,shap_tree,Sender,CCL5,CCR5,CCL5 → CCR5
17,P24,CCC_Receiver_CCL5_to_CCR5,0.0026401913905120117,shap_tree,Receiver,CCL5,CCR5,CCL5 → CCR5
17,P24,CCC_Sender_CXCL13_to_CXCR5,0.0003502514136458289,shap_tree,Sender,CXCL13,CXCR5,CXCL13 → CXCR5
17,P24,CCC_Receiver_CXCL13_to_CXCR5,4.231118323460758e-06,shap_tree,Receiver,CXCL13,CXCR5,CXCL13 → CXCR5
17,P24,CCC_Sender_CXCL16_to_CXCR6,0.00016255352841114008,shap_tree,Sender,CXCL16,CXCR6,CXCL16 → CXCR6
17,P24,CCC_Receiver_CXCL16_to_CXCR6,0.00033530593641353654,shap_tree,Receiver,CXCL16,CXCR6,CXCL16 → CXCR6
17,P24,CCC_Sender_CXCL2_to_DPP4,4.8595156970009404e-05,shap_tree,Sender,CXCL2,DPP4,CXCL2 → DPP4
17,P24,CCC_Receiver_CXCL2_to_DPP4,1.0899926074137886e-06,shap_tree,Receiver,CXCL2,DPP4,CXCL2 → DPP4
17,P24,CCC_Sender_CSF1_to_CSF1R,1.801455473483485e-05,shap_tree,Sender,CSF1,CSF1R,CSF1 → CSF1R
17,P24,CCC_Receiver_CSF1_to_CSF1R,0.0008921941502303708,shap_tree,Receiver,CSF1,CSF1R,CSF1 → CSF1R
17,P24,CCC_Sender_LGALS9_to_HAVCR2,0.0059581660859238566,shap_tree,Sender,LGALS9,HAVCR2,LGALS9 → HAVCR2
17,P24,CCC_Receiver_LGALS9_to_HAVCR2,0.0035115711810942596,shap_tree,Receiver,LGALS9,HAVCR2,LGALS9 → HAVCR2
17,P24,CCC_Sender_LGALS9_to_P4HB,0.0032590397473424007,shap_tree,Sender,LGALS9,P4HB,LGALS9 → P4HB
17,P24,CCC_Receiver_LGALS9_to_P4HB,0.008661729970080391,shap_tree,Receiver,LGALS9,P4HB,LGALS9 → P4HB
17,P24,CCC_Sender_HLA-B_to_KIR3DL2,0.016487492581846827,shap_tree,Sender,HLA-B,KIR3DL2,HLA-B → KIR3DL2
17,P24,CCC_Receiver_HLA-B_to_KIR3DL2,8.470112295405334e-06,shap_tree,Receiver,HLA-B,KIR3DL2,HLA-B → KIR3DL2
17,P24,CCC_Sender_HLA-C_to_KIR2DL3,0.01999187264985065,shap_tree,Sender,HLA-C,KIR2DL3,HLA-C → KIR2DL3
