feature,feature_value_scaled,shap_value,fold,held_patient
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004436866359528059,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004691277272022819,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0050846023662265444,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0036773889015811424,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.00479434503249787,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004285560017220407,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.005008417695071715,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004865256418819045,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0036625180992431866,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.003973670840815578,6,P14
CCC_Sender_CCL4_to_CCR5,0.281635402250376,0.0040272732870488695,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0050846023662265444,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.005739766904634273,6,P14
CCC_Sender_CCL4_to_CCR5,0.6386062284381296,-0.0017480875705015416,6,P14
CCC_Sender_CCL4_to_CCR5,0.9410775778011525,-0.014920736594217918,6,P14
CCC_Sender_CCL4_to_CCR5,0.6631308206213585,-0.003921540805264715,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004665253257510108,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.003992230576286886,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.003926219472204211,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.003760762492857914,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004815685226049553,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004540763627799143,6,P14
CCC_Sender_CCL4_to_CCR5,-0.36963190923932426,0.003753159729119831,6,P14
CCC_Sender_CCL4_to_CCR5,0.9914894693616564,-0.01585914167604144,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0037941128528417513,6,P14
CCC_Sender_CCL4_to_CCR5,0.7789419311378505,-0.018488280390899985,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004035420813135182,6,P14
CCC_Sender_CCL4_to_CCR5,0.8075541852021508,-0.013224312463203065,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004035420813135182,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0038601288040959665,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004750448298822737,6,P14
CCC_Sender_CCL4_to_CCR5,0.5827442742698862,-0.0025497325906382465,6,P14
CCC_Sender_CCL4_to_CCR5,0.834803885306094,-0.014091394050966358,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.00480813608553831,6,P14
CCC_Sender_CCL4_to_CCR5,0.5663944695308891,-0.0017809462797966596,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004636656042090548,6,P14
CCC_Sender_CCL4_to_CCR5,1.254448899145966,-0.019968384510918567,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0039599110850231465,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004399681097523049,6,P14
CCC_Sender_CCL4_to_CCR5,0.9587898598836623,-0.015397901607940743,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004202590356380084,6,P14
CCC_Sender_CCL4_to_CCR5,0.9778646959265291,-0.01682933672726174,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.003760762492857914,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004439605188636914,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004642314758293761,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0048386773484927394,6,P14
CCC_Sender_CCL4_to_CCR5,0.5813818735432178,-0.002725238632404003,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004012482313918836,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004251314334391843,6,P14
CCC_Sender_CCL4_to_CCR5,0.6277064096900278,-0.0015640262282327626,6,P14
CCC_Sender_CCL4_to_CCR5,0.9547023512362798,-0.015162619284664315,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004950783531582982,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004682645066815887,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004042609022527132,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.003945382954279178,6,P14
CCC_Sender_CCL4_to_CCR5,0.6208939463556199,-0.0015049250439114533,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004950783531582982,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.00393050283943689,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0048310745847546565,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0047141877187817744,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0048386773484927394,6,P14
CCC_Sender_CCL4_to_CCR5,-0.5004303471513005,0.004475865768677878,6,P14
CCC_Sender_CCL4_to_CCR5,0.8770409128055214,-0.015627737970644318,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004004063084030808,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004259793665938424,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004150918554620275,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0044200532919593605,6,P14
CCC_Sender_CCL4_to_CCR5,0.7285301928110355,-0.009705956341874161,6,P14
CCC_Sender_CCL4_to_CCR5,0.7625922030156979,-0.01592645521564935,6,P14
CCC_Sender_CCL4_to_CCR5,0.8061916312417937,-0.01591428975440231,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004462543687853262,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.00476249267733791,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004285963236926864,6,P14
CCC_Sender_CCL4_to_CCR5,0.8143666485365588,-0.013977776028230573,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.00407325418653298,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.00499308195959345,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004173376577596188,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.003726096801100659,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004394740455846411,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004783658815391169,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0039066061619997235,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004567722609014084,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.005285036978954746,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.005033661156293517,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.003639298542397595,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0038064059010583136,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004006687510591719,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004996852072498824,6,P14
CCC_Sender_CCL4_to_CCR5,0.6862930120779193,-0.010844974294966604,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0047184994294485905,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004839456023902636,6,P14
CCC_Sender_CCL4_to_CCR5,0.5691195008347589,-0.002020052140882613,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004100076605562888,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004739554178121563,6,P14
CCC_Sender_CCL4_to_CCR5,0.6317937651037216,-0.002088634048299359,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0038562622158169304,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.00403100233672743,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004830605612538833,6,P14
CCC_Sender_CCL4_to_CCR5,0.9887645146746309,-0.015416459993958,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004250041724991451,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.005128126641900039,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.00398578505652748,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.00491689728843862,6,P14
CCC_Sender_CCL4_to_CCR5,0.9424399785278209,-0.014870070549208364,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004451649567152088,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004106053821829771,6,P14
CCC_Sender_CCL4_to_CCR5,0.540507323387303,0.0029979382693582483,6,P14
CCC_Sender_CCL4_to_CCR5,0.6563185105206394,-0.0016266225845011188,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.003996513943519564,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004914522951542018,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004035420813135182,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0048310745847546565,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004540817251025982,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.003829344400274661,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.005485270563212556,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004961172297287319,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004783857129204956,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004293669901716366,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.004251314334391843,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.005016020458809796,6,P14
CCC_Sender_CCL4_to_CCR5,-0.7088903767277238,0.0048386773484927394,6,P14
CCC_Sender_HLA-G_to_LILRB2,-0.6244606684021025,0.010383482193067246,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.34522901430678254,-0.029569887213050417,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.1731244900888034,-0.03838399428494883,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.0313302831619393,-0.030188630934881423,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.3057706160623128,-0.0332080076801202,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.4612869444192091,-0.03031538805958822,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.4018249421474704,-0.03710958329777964,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.578503506842127,-0.034917412095798885,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.8849620357583977,-0.039268881632250306,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.35895113573681464,-0.04376123589170693,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.610521528216335,-0.03807959210744607,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.4429909571541888,-0.026586653900064264,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.3286408184456997,-0.03045427062586854,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.4750090658492412,-0.033372195630699285,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.889536076235075,-0.03395553261044172,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.2354528287541264,-0.03281187780115433,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.6396733005178032,-0.0389278195454767,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.5664891768160325,-0.028443315166079643,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.5373374045145642,-0.03635487979131178,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.8254999461658145,-0.03443637271524622,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.20800884785659574,-0.031949898117012474,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.1182363536520532,-0.031205236462564834,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.0038862149435641,-0.03837940511807115,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.5876515004746372,-0.042003908826518076,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.560207432256262,-0.035606460796242224,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.9215541849301275,-0.032247271392921224,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.6699836178089182,-0.030249391014922192,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.3406549738301052,-0.03282271682645415,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.5116012150209712,-0.02936498215503851,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.0724962981686574,-0.03656028285908948,6,P14
CCC_Sender_HLA-G_to_LILRB2,-0.6244606684021025,0.015536561757773204,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.9352761317184707,-0.037046960723051796,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.9810161872018662,-0.028616871293189964,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.0313302831619393,-0.03692806727776513,6,P14
CCC_Sender_HLA-G_to_LILRB2,-0.6244606684021025,0.013001749823590054,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.433843050842523,-0.03813125149616883,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.420120929412491,-0.038264015244004045,6,P14
CCC_Sender_HLA-G_to_LILRB2,2.4629948231439913,-0.029544518250258035,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.3011967502273245,-0.02940586175673981,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.5527674046693785,-0.03129308365265475,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.4063989826241479,-0.03802201327105612,6,P14
CCC_Sender_HLA-G_to_LILRB2,-0.6244606684021025,0.014116313509991285,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.0267562426852619,-0.033832800787789,6,P14
CCC_Sender_HLA-G_to_LILRB2,-0.08015365013423227,-0.018306898332474553,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.9489982531485027,-0.031863848770107804,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.5024531340676164,-0.03776597642919711,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.7294457947223459,-0.030349421316897912,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.054200310903637,-0.028773370365739372,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.7202978010898357,-0.029767042252721806,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.9718681062485115,-0.03468987013869202,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.3011967502273245,-0.03247842215665071,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.8163519525333043,-0.02905623821892296,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.2234385860488763,-0.032603017061596566,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.3057706160623128,-0.030529023540500296,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.8346479397983247,-0.03502501265697024,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.9444242126718254,-0.032986378735000904,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.8941099420700634,-0.0265441810730431,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.218864720213888,-0.03446865698913647,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.5144673767728665,-0.03235776778607367,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.7111497201364809,-0.03414309225925818,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.484157146802596,-0.032285438899495505,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.6837056519181058,-0.027102961236357602,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.5007453426636789,-0.034944678548367386,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.5664891768160325,-0.03278884683585541,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.3057706160623128,-0.036670554320411976,6,P14
CCC_Sender_HLA-G_to_LILRB2,-0.6244606684021025,0.013466183279864244,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.793481837470762,-0.030732785248343553,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.32693302704176214,-0.03469450195556246,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.1776985305654808,-0.030499346930952236,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.1090884473403875,-0.03264611508781595,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.62595135372946,-0.02949117920644706,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.8620920080166998,-0.030486572468888796,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.41841313800855334,-0.03643858624238274,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.9352761317184707,-0.03517950185012679,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.5373374045145642,-0.03654814858181043,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.4612869444192091,-0.034907948462106,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.090792460075367,-0.030966610386520686,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.7706118097290642,-0.03582009775265712,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.4429909571541888,-0.03164825005237706,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.2325866670022312,-0.029524926679054472,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.5464853981470744,-0.03862323771051449,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.34522901430678254,-0.03754852581892048,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.4750090658492412,-0.03221802723018988,6,P14
CCC_Sender_HLA-G_to_LILRB2,-0.6244606684021025,0.012637744952097936,6,P14
CCC_Sender_HLA-G_to_LILRB2,-0.6244606684021025,0.01163073228353524,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.8529439270633451,-0.035216348125511464,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.9718681062485115,-0.031467949306781595,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.7202978010898357,-0.03583221755461081,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.8026298311032721,-0.03446151496502004,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.3680991293693249,-0.03662335356627706,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.8483700612283568,-0.03555116801341431,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.9095397675831887,-0.03136263245262723,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.383528780240761,-0.029724006254310046,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.1502546369887947,-0.03129982563695402,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.4292688357241567,-0.03162280932263657,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.1182363536520532,-0.03637797449764255,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.0633483918569917,-0.030294364252798463,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.6699836178089182,-0.0343056661857433,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.9415580509199302,-0.031898312870722124,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.8026298311032721,-0.03801472314345793,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.5830775473188043,-0.036109620218067205,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.420120929412491,-0.03461363420754011,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.926128225406805,-0.02570279463956901,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.5070269999026047,-0.03034304063092983,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.9352761317184707,-0.03770191680815243,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.8529439270633451,-0.03243634825044523,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.8254999461658145,-0.03031467979865504,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.363525176213492,-0.03788885548628152,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.2720449779258563,-0.04007234482913106,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.8592256716231157,-0.03225278914109752,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.11652864956896,-0.03919197728078118,6,P14
CCC_Sender_HLA-G_to_LILRB2,-0.6244606684021025,0.015164463139040017,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.7340197478781788,-0.04203949436839021,6,P14
CCC_Sender_HLA-G_to_LILRB2,-0.03898763512751402,-0.02324469430433604,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.7523158224640437,-0.030443910154756813,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.3377888993990545,-0.03270596386394442,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.5847851640810529,-0.03769757620394749,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.0679224323336691,-0.03337967349885486,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.9947381339902094,-0.03890928340106547,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.28119297155836653,-0.039623238199107035,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.9627201999368458,-0.03262507790785953,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.1228103941287304,-0.03412492210455559,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.31321099293257454,-0.03591366674786484,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.1914206519955128,-0.030656525206500532,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.4018249421474704,-0.03014357139885994,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.1594025433004604,-0.03262237913979982,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.9718681062485115,-0.036728211289098804,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.420120929412491,-0.031974726120176516,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.1594025433004604,-0.033480446978883985,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.0724962981686574,-0.03851041000990905,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.7585976543446586,-0.030844212421019954,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.0313302831619393,-0.03737816878820939,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.6974277733481379,-0.025877817944864816,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.8437960207516795,-0.03952378562118966,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.1594025433004604,-0.034676613937970696,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.5710633919343988,-0.02912135688890875,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.7082833837428968,-0.0336575682587275,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.8117779120566269,-0.030922176179033208,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.5556333917795847,-0.04007657792002802,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.0267562426852619,-0.03234963308254544,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.6013735345838248,-0.035947655781682526,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.5739293790446052,-0.03573360334355718,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.9078320635000955,-0.029811483041806953,6,P14
CCC_Sender_HLA-G_to_LILRB2,-0.6244606684021025,0.015679285422451558,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.4063989826241479,-0.0382406638270795,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.4275612189619081,-0.03895781499539074,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.054200310903637,-0.033068848514710245,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.578503506842127,-0.033218237960642466,6,P14
CCC_Sender_HLA-G_to_LILRB2,1.5664891768160325,-0.037133791186655725,6,P14
CCC_Sender_HLA-G_to_LILRB2,0.528189410882054,-0.0354805918505949,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,0.9182613549179646,-0.029533494508904228,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,0.850371713582273,-0.01261226375920812,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.0862882860389829,-0.011569953414332016,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.1456920188248758,-0.013063874425561854,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.2865630554446208,-0.010196267529954369,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.183031421222873,-0.01259104459746164,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.1779394774395269,-0.015652814952191105,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,0.8079405572359142,-0.01575927352527982,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,0.953903442721513,-0.014538300708556724,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,0.921655984106862,-0.010356018092975665,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.0183987396207834,-0.02246967501974514,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.1694534739722362,-0.013763750863265868,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.313718949945894,-0.015158638223223627,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,0.942022810065325,-0.0135268492385097,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.0421601947681438,-0.012070878584740846,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,0.7689039351609605,-0.015898001298723013,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.045554634122057,-0.010549539760391035,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.06592146008052,-0.010890935894706707,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,0.7468396996905566,-0.013731586328461418,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.033674001465869,-0.014971971029235974,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.0048207923701469,-0.013812208428098693,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.194912053879061,-0.010378805648784246,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.094774669176242,-0.016542137184410943,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,0.8775275131660544,-0.014015254752209784,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.1083526164268789,-0.016113156857036674,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.210187125889162,-0.012693370238334884,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.0862882860389829,-0.01338356635937314,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,0.9657840753777011,-0.012790173101083777,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.1439947042304273,-0.009242358479787929,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.215278879837524,-0.009235613054750031,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.0217931789746966,-0.024202722763520056,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,0.8571605922900993,-0.015924462335406567,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.1287194423853417,-0.014831116225725884,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.0404628801736953,-0.015194257032081644,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,0.8350964517371876,-0.021213711130185487,6,P14
CCC_Sender_HLA-C_to_KIR2DL3,1.1966091786385253,-0.011540305192735792,6,P14
