feature,feature_value_scaled,shap_value,fold,held_patient
GBP1,-0.622166097164154,0.00935246143490076,1,P1
GBP1,-0.622166097164154,0.0052795191295444965,1,P1
GBP1,-0.622166097164154,0.007295375224202871,1,P1
GBP1,1.8088692426681519,-0.06887703388929367,1,P1
GBP1,-0.622166097164154,0.013543644919991493,1,P1
GBP1,2.114135980606079,-0.019931377843022346,1,P1
GBP1,-0.622166097164154,0.012923969887197018,1,P1
GBP1,-0.622166097164154,0.0035188677720725536,1,P1
GBP1,-0.622166097164154,0.0049193003214895725,1,P1
GBP1,-0.622166097164154,0.01347529236227274,1,P1
GBP1,-0.622166097164154,0.013360656797885895,1,P1
GBP1,-0.622166097164154,0.012102751061320305,1,P1
GBP1,-0.622166097164154,0.013184769079089165,1,P1
GBP1,1.7089635133743286,-0.02473602630198002,1,P1
GBP1,-0.622166097164154,0.010376892052590847,1,P1
GBP1,-0.622166097164154,0.010026711970567703,1,P1
GBP1,-0.622166097164154,0.006167505402117968,1,P1
GBP1,1.8310704231262207,-0.026002615690231323,1,P1
GBP1,0.4684695601463318,-0.037255361676216125,1,P1
GBP1,-0.622166097164154,0.005574294365942478,1,P1
GBP1,1.844946265220642,-0.020125117152929306,1,P1
GBP1,-0.622166097164154,0.005024658981710672,1,P1
GBP1,1.228861927986145,-0.019999748095870018,1,P1
GBP1,-0.622166097164154,0.011999037116765976,1,P1
GBP1,-0.622166097164154,0.009376661852002144,1,P1
GBP1,1.5369040966033936,-0.06045426428318024,1,P1
GBP1,-0.622166097164154,0.003934852313250303,1,P1
GBP1,1.7644667625427246,-0.06625199317932129,1,P1
GBP1,-0.622166097164154,0.007256943266838789,1,P1
GBP1,-0.622166097164154,0.0055430796928703785,1,P1
GBP1,-0.622166097164154,0.00929974764585495,1,P1
GBP1,-0.622166097164154,0.009025590494275093,1,P1
GBP1,-0.622166097164154,0.005274902563542128,1,P1
GBP1,2.2362427711486816,-0.039266712963581085,1,P1
GBP1,-0.622166097164154,0.0053228288888931274,1,P1
GBP1,-0.622166097164154,0.0126443887129426,1,P1
GBP1,-0.622166097164154,0.009116285480558872,1,P1
GBP1,-0.622166097164154,0.0059113046154379845,1,P1
GBP1,-0.622166097164154,0.0034709754399955273,1,P1
GBP1,-0.622166097164154,0.007192628458142281,1,P1
GBP1,-0.622166097164154,0.004995168652385473,1,P1
GBP1,-0.622166097164154,0.0039825462736189365,1,P1
GBP1,1.9420764446258545,-0.03457457944750786,1,P1
GBP1,-0.622166097164154,0.0065348586067557335,1,P1
GBP1,1.4508742094039917,-0.05706455931067467,1,P1
GBP1,-0.622166097164154,0.004536494147032499,1,P1
GBP1,1.5646555423736572,-0.02871023863554001,1,P1
GBP1,-0.622166097164154,0.011096430942416191,1,P1
GBP1,-0.622166097164154,0.012617434374988079,1,P1
GBP1,-0.622166097164154,0.00980114471167326,1,P1
GBP1,-0.622166097164154,0.007433754857629538,1,P1
GBP1,-0.622166097164154,0.013608734123408794,1,P1
GBP1,-0.622166097164154,0.014125267043709755,1,P1
GBP1,-0.622166097164154,0.0042187524959445,1,P1
GBP1,-0.622166097164154,0.005887808743864298,1,P1
GBP1,-0.622166097164154,0.0053537143394351006,1,P1
GBP1,-0.622166097164154,0.00923844799399376,1,P1
GBP1,-0.622166097164154,0.012447705492377281,1,P1
GBP1,1.9809287786483765,-0.02205587550997734,1,P1
GBP1,-0.622166097164154,0.01231316290795803,1,P1
GBP1,-0.622166097164154,0.005577582400292158,1,P1
GBP1,-0.622166097164154,0.0062792194075882435,1,P1
GBP1,-0.622166097164154,0.00393750099465251,1,P1
GBP1,-0.622166097164154,0.015260636806488037,1,P1
GBP1,-0.622166097164154,0.00878090225160122,1,P1
GBP1,-0.622166097164154,0.01670266129076481,1,P1
GBP1,-0.622166097164154,0.012601199559867382,1,P1
GBP1,-0.622166097164154,0.009187725372612476,1,P1
GBP1,-0.622166097164154,0.005728228483349085,1,P1
GBP1,-0.622166097164154,0.014222217723727226,1,P1
GBP1,-0.622166097164154,0.009539703838527203,1,P1
GBP1,-0.622166097164154,0.00928831659257412,1,P1
GBP1,-0.622166097164154,0.012095020152628422,1,P1
GBP1,2.2834205627441406,-0.04610387980937958,1,P1
GBP1,-0.622166097164154,0.0050089131109416485,1,P1
GBP1,-0.622166097164154,0.014445359818637371,1,P1
WARS,-0.669938862323761,0.046401701867580414,1,P1
WARS,-0.669938862323761,0.03399929031729698,1,P1
WARS,-0.669938862323761,0.01818646304309368,1,P1
WARS,-0.669938862323761,0.06999067962169647,1,P1
WARS,-0.669938862323761,0.013655656948685646,1,P1
WARS,-0.669938862323761,0.028285719454288483,1,P1
WARS,-0.669938862323761,0.04418383166193962,1,P1
WARS,-0.669938862323761,0.02096913568675518,1,P1
WARS,-0.669938862323761,0.04353571683168411,1,P1
WARS,1.3156688213348389,-0.06339676678180695,1,P1
WARS,-0.669938862323761,0.06163569167256355,1,P1
WARS,1.514967918395996,-0.030452923849225044,1,P1
WARS,-0.669938862323761,0.015001271851360798,1,P1
WARS,-0.669938862323761,0.019426831975579262,1,P1
WARS,-0.669938862323761,0.020455218851566315,1,P1
WARS,-0.669938862323761,0.04197346419095993,1,P1
WARS,1.3132085800170898,-0.09199105948209763,1,P1
WARS,-0.669938862323761,0.028993239626288414,1,P1
WARS,0.02145618014037609,0.01268904097378254,1,P1
WARS,-0.669938862323761,0.016032220795750618,1,P1
WARS,-0.669938862323761,0.015199241228401661,1,P1
WARS,-0.669938862323761,0.05225212126970291,1,P1
WARS,-0.669938862323761,0.03243715688586235,1,P1
WARS,-0.669938862323761,0.03447211533784866,1,P1
WARS,-0.669938862323761,0.020082548260688782,1,P1
WARS,1.7757786512374878,-0.039836250245571136,1,P1
WARS,-0.669938862323761,0.05741066485643387,1,P1
WARS,1.8200674057006836,-0.13027702271938324,1,P1
WARS,-0.669938862323761,0.02686341479420662,1,P1
WARS,-0.669938862323761,0.04822945594787598,1,P1
WARS,-0.669938862323761,0.04074809327721596,1,P1
WARS,-0.669938862323761,0.018404632806777954,1,P1
WARS,-0.669938862323761,0.025539863854646683,1,P1
WARS,-0.669938862323761,0.016665378585457802,1,P1
WARS,1.482981562614441,-0.11278914660215378,1,P1
WARS,1.416548490524292,-0.044969186186790466,1,P1
WARS,-0.669938862323761,0.028688406571745872,1,P1
WARS,-0.669938862323761,0.04606326296925545,1,P1
